location_name,timestamp,temperature_2m,relative_humidity_2m,precipitation_probability,wind_speed_10m,wind_gusts_10m,flyability_score,crop_condition,dynamic_flow_rate_pct,decision_action,model_action,recommendation_text
Ha Noi,2026-05-30 15:00:00,31.7,60,100,14.8,20.2,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-30 16:00:00,30.1,68,100,15.5,22.5,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ha Noi,2026-05-30 17:00:00,29.3,72,86,14.0,19.9,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 86%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-28 06:00:00,28.0,79,100,5.8,8.1,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-28 07:00:00,29.1,74,0,6.8,8.6,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.8 km/h, gio giat 8.6 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-28 08:00:00,30.9,65,0,7.9,9.1,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-28 09:00:00,32.6,56,0,11.2,12.9,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.2 km/h, gio giat 12.9 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ho Chi Minh,2026-05-28 10:00:00,34.1,50,0,11.9,13.7,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.9 km/h, gio giat 13.7 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ho Chi Minh,2026-05-28 11:00:00,35.3,45,0,11.5,13.2,0.65,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 35.3C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ho Chi Minh,2026-05-28 12:00:00,32.4,67,0,11.9,13.7,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.9 km/h, gio giat 13.7 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ho Chi Minh,2026-05-28 13:00:00,35.0,45,100,10.1,12.0,0.77,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-28 14:00:00,34.9,45,100,4.7,5.9,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-28 15:00:00,35.3,43,0,1.1,1.3,0.7,DRY_SOIL,103.0,DELAY_FLIGHT,DELAY_FLIGHT,DELAY_FLIGHT: Tam hoan bay do nhiet do 35.3C hoac rui ro mua 0%. Kiem tra lai khung gio ke tiep.
Ho Chi Minh,2026-05-28 16:00:00,34.9,45,0,7.9,10.5,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.9 km/h, gio giat 10.5 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ho Chi Minh,2026-05-28 17:00:00,33.1,54,0,18.0,24.3,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 18.0 km/h, gio giat 24.3 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Ho Chi Minh,2026-05-29 06:00:00,26.7,72,0,2.2,3.4,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.2 km/h, gio giat 3.4 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 07:00:00,27.1,71,0,3.2,4.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 3.2 km/h, gio giat 4.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 08:00:00,27.2,72,0,2.9,4.1,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.9 km/h, gio giat 4.1 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 09:00:00,27.3,71,0,0.4,0.5,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 0.4 km/h, gio giat 0.5 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 10:00:00,27.5,70,0,1.1,1.5,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 1.1 km/h, gio giat 1.5 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 11:00:00,28.1,66,0,3.2,4.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 3.2 km/h, gio giat 4.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 12:00:00,29.8,58,0,3.2,3.7,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 3.2 km/h, gio giat 3.7 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 13:00:00,30.7,54,0,5.8,6.6,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 5.8 km/h, gio giat 6.6 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 14:00:00,31.0,53,0,7.2,8.4,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.2 km/h, gio giat 8.4 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 15:00:00,30.4,56,0,6.8,9.1,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.8 km/h, gio giat 9.1 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 16:00:00,29.6,60,0,6.8,9.6,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.8 km/h, gio giat 9.6 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-29 17:00:00,28.9,64,0,7.9,11.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.9 km/h, gio giat 11.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-30 06:00:00,26.8,82,0,6.5,9.4,0.95,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.5 km/h, gio giat 9.4 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-30 07:00:00,27.2,80,0,5.8,8.0,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 5.8 km/h, gio giat 8.0 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-30 08:00:00,27.6,78,0,5.0,6.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 5.0 km/h, gio giat 6.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-30 09:00:00,28.8,70,0,7.9,9.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.9 km/h, gio giat 9.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-30 10:00:00,30.0,64,0,10.1,11.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 10.1 km/h, gio giat 11.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-30 11:00:00,31.5,57,0,12.6,14.5,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 12.6 km/h, gio giat 14.5 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Ho Chi Minh,2026-05-30 12:00:00,32.4,53,0,14.0,16.2,0.95,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 14.0 km/h, gio giat 16.2 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Ho Chi Minh,2026-05-30 13:00:00,32.9,52,0,15.8,18.2,1.0,WATER_STRESS,98.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 15.8 km/h, gio giat 18.2 km/h, xac suat mua 0%. De xuat flow-rate 98.0%."
Ho Chi Minh,2026-05-30 14:00:00,33.1,52,100,17.3,19.9,0.72,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-30 15:00:00,32.5,55,100,19.1,22.0,0.72,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-30 16:00:00,31.6,59,100,20.2,24.2,0.57,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Ho Chi Minh,2026-05-30 17:00:00,30.8,62,0,19.4,24.1,1.0,HEALTHY,90.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 19.4 km/h, gio giat 24.1 km/h, xac suat mua 0%. De xuat flow-rate 90.0%."
Long An,2026-05-28 06:00:00,27.1,84,85,5.8,8.7,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 85%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-28 07:00:00,28.6,77,0,7.2,9.0,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.2 km/h, gio giat 9.0 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-28 08:00:00,30.6,68,100,9.4,10.9,0.68,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-28 09:00:00,32.1,59,0,12.6,15.2,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 12.6 km/h, gio giat 15.2 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Long An,2026-05-28 10:00:00,33.2,54,0,13.0,15.6,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.0 km/h, gio giat 15.6 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Long An,2026-05-28 11:00:00,34.3,49,0,10.8,13.0,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 10.8 km/h, gio giat 13.0 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Long An,2026-05-28 12:00:00,32.4,67,0,8.6,10.4,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 8.6 km/h, gio giat 10.4 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Long An,2026-05-28 13:00:00,35.3,44,76,7.9,9.7,0.47,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 76%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-28 14:00:00,35.3,44,100,7.2,8.9,0.47,HEALTHY,73.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-28 15:00:00,34.7,47,0,9.4,11.8,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 9.4 km/h, gio giat 11.8 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Long An,2026-05-28 16:00:00,33.3,53,0,11.9,16.1,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.9 km/h, gio giat 16.1 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Long An,2026-05-28 17:00:00,32.0,59,75,12.6,18.6,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 75%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-29 06:00:00,26.5,70,0,2.5,4.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.5 km/h, gio giat 4.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 07:00:00,26.8,69,0,2.9,4.5,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.9 km/h, gio giat 4.5 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 08:00:00,27.9,64,0,2.5,3.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.5 km/h, gio giat 3.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 09:00:00,28.1,64,0,2.9,3.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.9 km/h, gio giat 3.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 10:00:00,27.8,66,0,3.2,4.5,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 3.2 km/h, gio giat 4.5 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 11:00:00,28.0,65,0,4.7,6.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 4.7 km/h, gio giat 6.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 12:00:00,28.3,64,0,2.9,3.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.9 km/h, gio giat 3.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 13:00:00,28.7,61,0,3.2,4.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 3.2 km/h, gio giat 4.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 14:00:00,30.3,56,0,6.8,7.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.8 km/h, gio giat 7.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 15:00:00,29.8,60,0,7.9,10.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.9 km/h, gio giat 10.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 16:00:00,29.0,66,0,7.9,11.1,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.9 km/h, gio giat 11.1 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-29 17:00:00,28.6,71,0,8.6,12.6,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 8.6 km/h, gio giat 12.6 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-30 06:00:00,26.0,87,78,5.0,7.7,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 78%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-30 07:00:00,26.9,82,89,5.8,7.9,0.72,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 89%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-30 08:00:00,28.2,75,68,6.1,7.6,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 68%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-30 09:00:00,29.1,69,100,8.6,10.8,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-30 10:00:00,30.2,63,0,11.5,13.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.5 km/h, gio giat 13.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-30 11:00:00,30.2,63,0,13.0,16.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.0 km/h, gio giat 16.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-30 12:00:00,29.9,65,0,13.0,16.3,0.95,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.0 km/h, gio giat 16.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-30 13:00:00,29.9,65,0,13.7,16.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 13.7 km/h, gio giat 16.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Long An,2026-05-30 14:00:00,30.9,61,100,16.2,18.6,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-30 15:00:00,31.7,59,100,18.4,21.1,0.77,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-30 16:00:00,31.1,61,68,20.5,24.3,0.57,HEALTHY,75.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 68%. Dua drone ve tram sac de bao ve thiet bi."
Long An,2026-05-30 17:00:00,29.8,67,0,19.1,23.3,1.0,HEALTHY,90.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 19.1 km/h, gio giat 23.3 km/h, xac suat mua 0%. De xuat flow-rate 90.0%."
Tien Giang,2026-05-28 06:00:00,26.5,88,0,6.1,9.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 6.1 km/h, gio giat 9.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-28 07:00:00,28.4,79,0,7.6,9.8,0.96,HEALTHY,100.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-28 08:00:00,30.2,71,100,10.1,11.7,0.73,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-28 09:00:00,31.8,64,0,11.2,13.9,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.2 km/h, gio giat 13.9 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-28 10:00:00,33.0,56,0,11.5,14.5,1.0,WATER_STRESS,108.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 11.5 km/h, gio giat 14.5 km/h, xac suat mua 0%. De xuat flow-rate 108.0%."
Tien Giang,2026-05-28 11:00:00,34.5,50,86,9.7,12.2,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 86%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-28 12:00:00,32.4,67,75,7.9,10.2,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 7.9 km/h, gio giat 10.2 km/h, xac suat mua 75%. De xuat flow-rate 85.0%."
Tien Giang,2026-05-28 13:00:00,34.7,49,100,6.8,8.8,0.73,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-28 14:00:00,33.7,54,71,7.6,10.9,0.73,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 71%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-28 15:00:00,32.7,58,0,9.0,13.6,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-28 16:00:00,32.3,59,0,7.6,11.4,0.96,WATER_STRESS,108.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 0%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-28 17:00:00,31.8,62,100,5.0,8.1,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-29 06:00:00,25.1,84,0,5.8,11.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 5.8 km/h, gio giat 11.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-29 07:00:00,25.3,82,0,4.0,7.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 4.0 km/h, gio giat 7.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-29 08:00:00,26.2,78,0,2.5,4.3,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.5 km/h, gio giat 4.3 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-29 09:00:00,27.7,71,0,1.4,2.0,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 1.4 km/h, gio giat 2.0 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-29 10:00:00,29.0,66,0,1.8,2.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 1.8 km/h, gio giat 2.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-29 11:00:00,29.1,66,100,2.9,3.7,0.77,HEALTHY,85.0,RETURN_TO_CHARGING,RETURN_TO_CHARGING,"RETURN_TO_CHARGING: Thoi tiet mua/nguy hiem, xac suat mua 100%. Dua drone ve tram sac de bao ve thiet bi."
Tien Giang,2026-05-29 12:00:00,28.1,71,0,2.5,3.8,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.5 km/h, gio giat 3.8 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
Tien Giang,2026-05-29 13:00:00,28.1,71,0,2.2,3.2,1.0,HEALTHY,100.0,TAKE_OFF,TAKE_OFF,"TAKE_OFF: Dieu kien bay chap nhan duoc. Gio 2.2 km/h, gio giat 3.2 km/h, xac suat mua 0%. De xuat flow-rate 100.0%."
